question,Answer,Ground_truth,Context1,similarity_score1,Context2,similarity_score2,Context3,similarity_score3
Is gastric cancer different in Korea and the United States?,no,yes,"One of the sites most frequently invaded by gastric cancer is the mesocolon; however, the UICC does not mention this anatomical site as an adjacent structure involved in gastric cancer. The purpose of this study was to characterize and classify mesocolon invasion from gastric cancer. We examined 806 patients who underwent surgery for advanced gastric carcinoma from 1992 to 2007 at the Department of Surgery, Gangnam Severance Hospital, Korea",1.0,"More than 50,000 new HIV infections occur annually in the United States. Injection drug users represent twelve percent of incident HIV infections each year. Pharmacy sales of over-the-counter (OTC) syringes have helped prevent HIV transmission among injection drug users in many states throughout the United States. However, concerns exist among some law enforcement officials, policymakers, pharmacists, and community members about potential links between OTC syringe sales and crime",0.6777796745300293,"Updated guidelines for the screening and management of cervical cancer in the United States recommend starting Papanicolaou (Pap) testing at age 21 and screening less frequently with less aggressive management for abnormalities. We sought to examine updated Pap test screening guidelines and how they may affect the detection of invasive cervical cancer, especially among women<30 years of age",0.6770152449607849
Do we need imaging to diagnose appendicitis in children?,no,maybe,To evaluate the role of clinical assessment with selective use of imaging studies in the management of suspected acute appendicitis in children. Medical records of children referred to Emergency Room in 2010 for suspected appendicitis were retrospectively reviewed. Diagnostic investigations divided by age and sex were related to pathological findings. Negative appendectomy and complication rates were calculated,1.0,"Current guidelines recommend total thyroidectomy for nearly all children with well-differentiated thyroid cancer (WDTC). These guidelines, however, derive from older data accrued prior to current high-resolution imaging. We speculate that there is a subpopulation of children who may be adequately treated with lobectomy. Retrospective analysis of prospectively maintained database. Seventy-three children with WDTC treated between 2004 and 2015",0.532230794429779,"The diagnosis of acute appendicitis is still difficult and the results are unsatisfactory in three particular patient groups: in children, in fertile-age women and in elderly patients. As our population ages, the challenge for expedient diagnosis and intervention in older age groups will become more and more significant. The present study aimed at clarifying the role of leukocyte count and C-reactive protein (CRP) measurements in the diagnosis of acute appendicitis in the elderly",0.46909213066101074
Discharging patients earlier from Winnipeg hospitals: does it adversely affect quality of care?,no,no,To determine whether decreasing lengths of stay over time for selected diagnostic categories were associated with increased hospital readmission rates and mean number of physician visits after discharge. Retrospective descriptive study. The seven large (125 beds or more) acute care hospitals in Winnipeg,1.0,". The differences were most pronounced for patients with respiratory diseases, cardiac failure, and cancer who are primarily or intermediately treated or cared for in GP hospitals, and for patients with stroke and fractures, who are regularly transferred from general hospitals to GP hospitals for longer term follow up care.",0.6732266545295715,"""America's Best Hospitals,"" an influential list published annually by U.S. News and World Report, assesses the quality of hospitals. It is not known whether patients admitted to hospitals ranked at the top in cardiology have lower short-term mortality from acute myocardial infarction than those admitted to other hospitals or whether differences in mortality are explained by differential use of recommended therapies",0.6692893505096436
Does the distribution of health care benefits in Kenya meet the principles of universal coverage?,no,no,". The aim of this study is to assess the distribution of health care benefits in the Kenyan health system, compare changes over two time periods and demonstrate the extent to which the distribution meets the principles of universal coverage. Two nationally representative cross-sectional households surveys conducted in 2003 and 2007 were the main sources of data",1.0,"The 58th World Health Assembly called for all health systems to move towards universal coverage where everyone has access to key promotive, preventive, curative and rehabilitative health interventions at an affordable cost. Universal coverage involves ensuring that health care benefits are distributed on the basis of need for care and not on ability to pay. The distribution of health care benefits is therefore an important policy question, which health systems should address",0.9191039204597473,". The three sectors recorded similar levels of pro-rich distribution in 2003, but in 2007, the private-not-for-profit sector was pro-poor, public sector benefits showed an equal distribution, while the private-for-profit sector remained pro-rich. Larger pro-rich disparities were recorded for inpatient compared to outpatient benefits at the hospital level, but primary health care services were pro-poor. Benefits were distributed on the basis of ability to pay and not on need for care.",0.41407689452171326
Cholesterol screening in school children: is family history reliable to choose the ones to screen?,no,no,. Family history of atopy was based on allergic diseases in family members as registered by the family physician. Illness data from birth onwards were available from the Continuous Morbidity Registration of the Department of Family Medicine. Information on breast-feeding was collected by postal questionnaire. We then compared rates of illness between children with a family history of atopy who were and who were not breast-fed,1.0,"Previous studies reported that breast-feeding protects children against a variety of diseases, but these studies were generally conducted on ""high-risk"" or hospitalized children. This paper describes the results of our study on the effects of breast-feeding on rate of illness in normal children with a family history of atopy. A historic cohort approach of 794 children with a family history of atopy was used to assess the effects of breast-feeding on illness rates",0.9944702982902527,"The study was carried on 2096 school children (1043 male, 1053 female) in Ankara. Their mean age was 9.03 years. Demographic properties of the study group and their families were determined and the serum lipid levels of the subjects were obtained. The relation between these demographic properties and lipid levels were investigated. In 135 of the subjects' serum cholesterol level was>or=200 mg/dL and in 83 subjects serum LDL-cholesterol level was>or=130 mg/dL",0.9235192537307739
Bony defects in chronic anterior posttraumatic dislocation of the shoulder: Is there a correlation between humeral and glenoidal lesions?,no,no,The prevalence of combined humeral and glenoid defects varies between 79 and 84 % in case of chronic posttraumatic anterior shoulder instability. The main goal of this study was to evaluate the relationship between humeral and glenoid defects based on quantitative radiological criteria,1.0,". A retrospective study was performed between 2000 and 2011 including patients who underwent primary surgical shoulder stabilization for chronic posttraumatic anterior shoulder instability, with bone defects in both the glenoid and humerus and a healthy contralateral shoulder",0.7809571623802185,". A sample size calculation was done. Thirty patients were included, 25 men/5 women, mean age 29.8 ± 11.2 years. The mean D/R was 23 ± 12 % for observer 1 and 23 ± 10 % for observer 2. The mean D1/D2 was 95 ± 4 % for observer 1 and 94 ± 6 % for observer 2. No significant correlation was found between humeral and glenoid bone defects by observer 1 (r = 0.23, p = 0.22) or observer 2 (r = 0.05, p = 0.78)",0.24499385058879852
Do parents recall and understand children's weight status information after BMI screening?,no,maybe,"As parents of young children are often unaware their child is overweight, screening provides the opportunity to inform parents and provide the impetus for behaviour change. We aimed to determine if parents could recall and understand the information they received about their overweight child after weight screening. Randomised controlled trial of different methods of feedback. Participants were recruited through primary and secondary care but appointments took place at a University research clinic",1.0,". Although 94% of parents were able to correctly recall their child's weight status, fewer than 10 parents could accurately describe what the measurements meant. Maternal education (0.81; 0.25 to 1.37) and parental ratings of how useful they found the information (0.19; 0.04 to 0.35) were significant predictors of recall score in multivariate analyses.",0.7408664226531982,". 1093 children aged 4-8 years were screened. Only overweight children (n=271, 24.7%) are included in this study. Parents of overweight children were randomised to receive feedback regarding their child's weight using best practice care (BPC) or motivational interviewing (MI) at face-to-face interviews typically lasting 20-40 min. 244 (90%) parents participated in a follow-up interview 2 weeks later to assess recall and understanding of information from the feedback session",0.6484026312828064
Does ambulatory process of care predict health-related quality of life outcomes for patients with chronic disease?,yes,yes,. We used empirical data from managed care patients enrolled in west coast physician organizations to test the hypothesis that observed changes in health-related quality of life across a 2.5-year window reflecting process of care.DATA SOURCES/ Patient self-report data as well as clinically detailed medical record review regarding 963 patients with chronic disease associated with managed care from three west coast states,1.0,. Prospective cohort study of change in health-related quality of life scores across 30 months as measured by change in SF-12 physical component scores.DATA COLLECTION/ Patient self-report and medical record abstraction. We found a positive relationship between better process scores and higher burden of illness (p<.05),0.5312521457672119,". SU goal knowledge was associated with self-reported global health status, but not with self-reported health-related quality of life or gout-specific health status.",0.48689255118370056
Does perspective-taking increase patient satisfaction in medical encounters?,yes,maybe,"To assess whether perspective-taking, which researchers in other fields have shown to induce empathy, improves patient satisfaction in encounters between student-clinicians and standardized patients (SPs). In three studies, randomly assigned students (N = 608) received either a perspective-taking instruction or a neutral instruction prior to a clinical skills examination in 2006-2007. SP satisfaction was the main outcome in all three studies",1.0,". Study 1 involved 245 third-year medical students from two universities. Studies 2 and 3 extended Study 1 to examine generalizability across student and SP subpopulations. Study 2 (105 physician assistant students, one university) explored the effect of perspective-taking on African American SPs' satisfaction. Study 3 (258 third-year medical students, two universities) examined the intervention's effect on students with high and low baseline perspective-taking tendencies",0.7234020829200745,". Intervention students outscored controls in patient satisfaction in all studies: Study 1: P = .01, standardized effect size = 0.16; Study 2: P = .001, standardized effect size = 0.31; Study 3: P = .009, standardized effect size = 0.13. In Study 2, perspective-taking improved African American SPs' satisfaction",0.663989782333374
Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,yes,yes,"To determine whether patients with high-risk metastatic breast cancer draw benefit from combination chemotherapy as first-line treatment. A total of 260 women with measurable metastatic breast cancer fulfilling high-risk criteria, previously untreated with chemotherapy for their metastatic disease, were randomized to receive either mitoxantrone 12 mg/m(2) or the combination of fluorouracil 500 mg/m(2), epirubicin 50 mg/m(2) and cyclophosphamide 500 mg/m(2) (FEC) every 3 weeks",1.0,". After recruitment from 1992 to 1997 and observation from 1997 to 1999, the final evaluation showed that single-agent treatment with mitoxantrone does not differ significantly from combination treatment with FEC in terms of response, objective remission rate, remission duration, time to response, time to best response, time to progression or overall survival. There was, however, a significant difference in gain from treatment using a modified Brunner's score favoring the single-agent treatment arm",0.43938496708869934,"Aromatase inhibitors (AIs) are an effective treatment for postmenopausal women with hormone receptor-positive breast cancer. However, patients receiving AIs report a higher incidence of musculoskeletal symptoms and bone fractures; the mechanism and risk factors for this correlation are not well studied",0.2439231127500534
Are patients with Werlhof's disease at increased risk for bleeding complications when undergoing cardiac surgery?,no,no,"It is generally assumed, that patients with Werlhof's disease (WD) are at increased risk for bleeding complications when undergoing cardiac surgery with extracorporeal circulation. Therefore we performed this case control study to estimate the real risk for bleeding complications of these patients. Between 05/95 and 07/98, ten patients with WD (eight males, two females) underwent cardiac surgery employing extracorporeal circulation (WD-group)",1.0,". The risk of individual complications was also similar (bleeding (2.0% vs 0.0%), fistula (10.2% vs 13.5%), bowel obstruction (32.7% vs 48.6%), pain (34.7% vs 21.6%), and death related to desmoid tumors (2.0% vs 10.8%)); 38.8% of the restorative proctocolectomy group and 51.4% the ileorectal group had surgery for desmoid tumor complications (P = .21), and 22.4% and 22.2% of patients ultimately had permanent stomas. This study was limited by the relatively small numbers of patients.",0.14590498805046082,"Extracranial internal carotid artery stenosis is a risk factor for perioperative stroke in patients undergoing coronary artery bypass surgery (CAB). Although selective and non-selective methods of preoperative carotid screening have been advocated, it remains unclear if this screening is clinically relevant.AIM: To test whether selective carotid screening is as effective as non-selective screening in detecting significant carotid disease",0.12679323554039001
Is neck pain associated with worse health-related quality of life 6 months later?,yes,yes,"Current evidence suggests that neck pain is negatively associated with health-related quality of life (HRQoL). However, these studies are cross-sectional and do not inform the association between neck pain and future HRQoL. The purpose of this study was to investigate the association between increasing grades of neck pain severity and HRQoL 6 months later. In addition, this longitudinal study examines the crude association between the course of neck pain and HRQoL. This is a population-based cohort study",1.0,". Compared with participants without neck pain at baseline, those with mild (β=-1.53, 95% confidence interval [CI]=-2.83, -0.24), intense (β=-3.60, 95% CI=-5.76, -1.44), or disabling (β=-8.55, 95% CI=-11.68, -5.42) neck pain had worse physical HRQoL 6 months later. We did not find an association between neck pain and mental HRQoL. A worsening course of neck pain and persistent neck pain were associated with worse physical HRQoL.",0.834894061088562,". SU goal knowledge was associated with self-reported global health status, but not with self-reported health-related quality of life or gout-specific health status.",0.5171205997467041
Does oral α-galactosidase relieve irritable bowel symptoms?,yes,no,Abdominal bloating is reported by a majority of irritable bowel syndrome (IBS) patients. Excess colonic fermentation may cause gaseous symptoms. Several foodstuffs contain oligosaccharides with an α-galactosidic linkage that is resistant to mammalian hydrolases. Assisted hydrolysis by exogenous α-galactosidase enzyme (AG) could offer a way of controlling IBS symptoms by reducing colonic fermentation and gas production,1.0,"Guidelines emphasize that irritable bowel syndrome (IBS) is not a diagnosis of exclusion and encourage clinicians to make a positive diagnosis using the Rome criteria alone. Yet many clinicians are concerned about overlooking alternative diagnoses. We measured beliefs about whether IBS is a diagnosis of exclusion, and measured testing proclivity between IBS experts and community providers",0.26720038056373596,". APC mutations were detected in 48% (327/680) of families. Age at diagnosis of FAP based on bowel symptoms and age at diagnosis of colorectal cancer in untreated patients were used as indicators of the severity of the natural course of the disease. A germline mutation was detected in 230 of 404 patients who were diagnosed after onset of bowel symptoms (rectal bleeding, abdominal pain, diarrhoea)",0.22959427535533905
Is there a connection between sublingual varices and hypertension?,yes,yes,"Sublingual varices have earlier been related to ageing, smoking and cardiovascular disease. The aim of this study was to investigate whether sublingual varices are related to presence of hypertension. In an observational clinical study among 431 dental patients tongue status and blood pressure were documented. Digital photographs of the lateral borders of the tongue for grading of sublingual varices were taken, and blood pressure was measured",1.0,". Mean diastolic blood pressure was 80 and 83 mmHg in patients with grade 0 and grade 1 sublingual varices, respectively (p<0.005, CI 95 %). Sublingual varices indicate hypertension with a positive predictive value of 0.5 and a negative predictive value of 0.80.",0.9972833395004272,". Each photograph was graded as none/few (grade 0) or medium/severe (grade 1) presence of sublingual varices. Pearson's Chi-square test, Student's t-test, and multiple regression analysis were applied. Power calculation stipulated a study population of 323 patients. An association between sublingual varices and hypertension was found (OR = 2.25, p<0.002). Mean systolic blood pressure was 123 and 132 mmHg in patients with grade 0 and grade 1 sublingual varices, respectively (p<0.0001, CI 95 %)",0.9951174259185791
Can CT predict the level of CSF block in tuberculous hydrocephalus?,no,yes,"Treatment of obstructive hydrocephalus in children with tuberculous meningitis (TBM) depends on the level of the cerebrospinal fluid (CSF) block. Air-encephalography is regarded as the gold standard for differentiating communicating and non-communicating hydrocephalus. Since air-encephalography involves a lumbar puncture, it carries the risk of cerebral herniation. AIM",1.0,. AIM. The aim of this study was to determine whether communicating and non-communicating hydrocephalus in TBM can be differentiated by means of cranial computerised tomography (CT). A number of CT indices were measured in 50 children with communicating and 34 children with non-communicating hydrocephalus according to air-encephalographic findings. The only CT finding that correlated with the type of hydrocephalus was the shape of the third ventricle,0.5193370580673218,. Time to perform the block and level of minimal and maximal stimulation were not different between groups. The success rate of complete block was significantly higher in the tibial compared to the peroneal group (11 of 14 vs 2 of 12; P = 0.002).,0.28779780864715576
MR arthrography of the shoulder: do we need local anesthesia?,no,no,"To assess pain intensity with and without subcutaneous local anesthesia prior to intraarticular administration of contrast medium for magnetic resonance arthrography (MRa) of the shoulder. This single-center study was conducted after an IRB waiver of authorization, between January 2010 and December 2012. All patients provided written, informed consent for the procedure. Our prospectively populated institutional database was searched, based on our inclusion criteria",1.0,". There were 249 outpatients (178 men and 71 women; mean age, 44.4 years ± 14.6; range, 15-79) who underwent MRa and were enrolled in this study. Patients were excluded if they had received surgery of the shoulder before MRa, had undergone repeated MRa of the same shoulder, and/or had undergone MRa of both shoulders on the same day. Patients were randomly assigned into one of three groups. Patients in group A (n=61) received skin infiltration with local anesthesia",0.6044468879699707,". Although local political debate, level of immigration and the nature of local health care systems influenced the selection and rating of factors within each country, there was a broad European consensus on most factors. Yet, discordance remained both within countries, e.g. on the need for prioritising cultural differences, and between countries, e.g. on the need for more consistent governance of health care services for immigrants.",0.4139971435070038
Does cognitive function predict frequency compressed speech recognition in listeners with normal hearing and normal cognition?,no,no,"The aim was to investigate the relationship between cognitive ability and frequency compressed speech recognition in listeners with normal hearing and normal cognition. Speech-in-noise recognition was measured using Institute of Electrical and Electronic Engineers sentences presented over earphones at 65 dB SPL and a range of signal-to-noise ratios. There were three conditions: unprocessed, and at frequency compression ratios of 2:1 and 3:1 (cut-off frequency, 1.6 kHz)",1.0,. There was a statistically significant relationship between speech recognition and cognition for the unprocessed condition but not for the frequency-compressed conditions.,0.6320886015892029,". Working memory and cognitive ability were measured using the reading span test and the trail making test, respectively. Participants were 15 young normally-hearing adults with normal cognition. There was a statistically significant reduction in mean speech recognition from around 80% when unprocessed to 40% for 2:1 compression and 30% for 3:1 compression",0.5803086161613464
Should cavitation in proximal surfaces be reported in cone beam computed tomography examination?,no,yes,"79 adjacent proximal surfaces without restorations in permanent teeth were examined. Patients suspected to have carious lesions after a visual clinical and a bitewing examination participated in a CBCT examination (Kodak 9000 3D, 5 × 3.7 cm field of view, voxel size 0.07 mm). Ethical approval and informed consent were obtained according to the Helsinki Declaration. Radiographic assessment recording lesions with or without cavitation was performed by two observers in bitewings and CBCT sections",1.0,". Cone-beam computed tomography data were imported into 3-dimensional software. The predictor variable was the location in the mandible and insertion angle. The demographic variables collected included age, gender, and malocclusion (Angle Classes I and II). The primary outcome variables were bone thickness and inter-radicular space. The inter-radicular spaces were evaluated 5 mm from the cement-enamel junction",0.9369016289710999,"Physical examination to detect abdominal injuries has been considered unreliable in alcohol-intoxicated trauma patients. Computed tomography (CT) plays the primary role in these abdominal evaluations. We reviewed medical records of all blunt trauma patients admitted to our trauma service from January 1, 1992, to March 31, 1998. Study patients had a blood alcohol level>or =80 mg/dL, Glasgow Coma Scale (GCS) score of 15, and unremarkable abdominal examination",0.49801552295684814
Do supervised colorectal trainees differ from consultants in terms of quality of TME surgery?,no,no,. Statistical significance was tested using Pearson chi(2) test. Eighty-nine operations were performed by consultants and 41 by senior colorectal trainees with consultant supervision. Forty-four patients (49%) had good mesorectum when operated by consultants in comparison with 17 (41.5%) by the trainees. There was no statistically significant difference (P = 0.717) between the two groups in terms of quality of mesorectum excised after potentially curative resection,1.0,"The quality of surgical excision is held to be a major determinant of outcome following surgery for rectal cancer. Macroscopic examination of the excised mesorectum allows for reproducible assessment of the quality of surgery. We aimed to determine whether quality of excision undertaken by colorectal trainees under supervision was comparable with that performed by consultants, as measured using mesorectal grades",0.9160789847373962,. A total of 130 consecutive patients undergoing potentially curative resection for primary adenocarcinoma of the rectum in our centre from 2001 to 2003 were included in the study. The pathologists graded the excised mesorectum according to staged classification proposed by Quirke. The outcome (quality of mesorectal excision and secondary outcomes including local recurrence and overall recurrence) of operations performed by consultants was compared with that of trainees,0.4936690032482147
Affect-regulated exercise intensity: does training at an intensity that feels 'good' improve physical health?,no,yes,"Affect-regulated exercise to feel 'good' can be used to control exercise intensity amongst both active and sedentary individuals and should support exercise adherence. It is not known, however, whether affect-regulated exercise training can lead to physical health gains. The aim of this study was to examine if affect-regulated exercise to feel 'good' leads to improved fitness over the course of an 8-week training programme",1.0,". A repeated measures design (pretest-posttest) with independent groups (training and control). 20 sedentary females completed a submaximal graded exercise test and were then allocated to either a training group or control group. The training group completed two supervised sessions and one unsupervised session per week for 8 weeks. Exercise intensity was affect-regulated to feel 'good'. Following the 8 weeks of training, both groups completed a second submaximal graded exercise test",0.6791334748268127,"The robust relationship between socioeconomic factors and health suggests that social and economic policies might substantially affect health, while other evidence suggests that medical care, the main focus of current health policy, may not be the primary determinant of population health. Income support policies are one promising avenue to improve population health",0.20681847631931305
Do socioeconomic differences in mortality persist after retirement?,yes,yes,. For men dying at ages 40-64 the lowest employment grade had 3.12 times the mortality of the highest grade (95% confidence interval 2.4 to 4.1). After retirement the ability of grade to predict mortality declined (rate ratio 1.86; 1.6 to 2.2). A non-work based measure of socioeconomic status (car ownership) predicted mortality less well than employment grade before retirement but its ability to predict mortality declined less after retirement,1.0,"To assess the risk of death associated with work based and non-work based measures of socioeconomic status before and after retirement age. Follow up study of mortality in relation to employment grade and car ownership over 25 years. The first Whitehall study. 18,133 male civil servants aged 40-69 years who attended a screening examination between 1967 and 1970. Death. Grade of employment was a strong predictor of mortality before retirement",0.8368444442749023,. Using a relative index of inequality that was sensitive to the distribution among socioeconomic groups showed employment grade and car ownership to have independent associations with mortality that were of equal magnitude after retirement. The absolute difference in death rates between the lowest and highest employment grades increased with age from 12.9 per 1000 person years at ages 40-64 to 38.3 per 1000 at ages 70-89.,0.6395862102508545
Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,no,maybe,"Lynch syndrome (hereditary nonpolyposis colorectal cancer; HNPCC) is an autosomal-dominant cancer predisposition syndrome that increases risk for multiple cancers, including colon, endometrial, and ovarian cancer. Revised Bethesda Criteria recommend that patients with two HNPCC-associated cancers undergo molecular evaluation to determine whether they have a mismatch repair (MMR) defect associated with HNPCC",1.0,". The purpose of our study was to determine the likelihood of MMR defects (MSH2, MSH6, MLH1) in women with synchronous endometrial and ovarian cancer. Between 1989 and 2004, 102 women with synchronous endometrial and ovarian cancers were identified; 59 patients had tumor blocks available for analysis. Patients were divided into risk groups based on family history: high (met Amsterdam criteria), medium (personal history or first-degree relative with an HNPCC-associated cancer), and low (all others)",0.5912884473800659,"Women with ovaries of polycystic morphology (PCO), without any other features of polycystic ovary syndrome (PCOS), respond similarly to women with PCOS when stimulated with exogenous gonadotrophins, and both groups share various endocrinological disturbances underlying their pathology. In women with PCOS, metformin co-treatment during IVF has been shown to increase pregnancy rates and reduce the risk of ovarian hyperstimulation syndrome (OHSS)",0.583087146282196
Can emergency physicians accurately and reliably assess acute vertigo in the emergency department?,yes,yes,"To validate a clinical diagnostic tool, used by emergency physicians (EPs), to diagnose the central cause of patients presenting with vertigo, and to determine interrater reliability of this tool. A convenience sample of adult patients presenting to a single academic ED with isolated vertigo (i.e. vertigo without other neurological deficits) was prospectively evaluated with STANDING (SponTAneousNystagmus, Direction, head Impulse test, standiNG) by five trained EPs",1.0,. To evaluate whether HIE adoption is associated with decreases in repeat imaging in emergency departments (EDs).DATA SOURCE/ ED discharge data from the State Emergency Department Databases for California and Florida for 2007-2010 were merged with Health Information Management Systems Society data that report hospital HIE participation,0.669262170791626,To determine whether the use of empiric chest radiography (CXR) is of significant value in detecting clinically unsuspected acute chest syndrome (ACS) in febrile patients with sickle cell disease (SCD). Patients with SCD presenting to the emergency department and hematology clinic with temperature greater than or equal to 38 degrees C were prospectively evaluated using a physician-completed questionnaire,0.6478293538093567
Orthostatic myoclonus: an underrecognized cause of unsteadiness?,yes,yes,"Recently, orthostatic myoclonus (OM) has been suggested as a cause of gait impairment and unsteadiness in neurodegenerative diseases. The aim of this study was to investigate the frequency of orthostatic myoclonus, its clinical characteristics and the underlying associated neurological disorders. A retrospective analysis of clinical data and electromyogram surface recordings from subjects with unexplained unsteadiness/gait impairment was performed",1.0,". Eleven out of 16 patients (68.7%) with OM had an associated neurodegenerative disease, such as multiple system atrophy (n = 3) Parkinson's disease (n = 2), Alzheimer's disease (n = 2), mild cognitive impairment (n = 2) and normal pressure hydrocephalus (n = 2). Although four subjects showed improvement of orthostatic myoclonus with antimyoclonic treatment, the follow-up was not systematic enough to evaluate their therapeutic effect on OM.",0.3312196135520935,". Diagnosis of OM was made when a pattern of non-rhythmic bursts was observed (duration range 20-100 ms; bursts per second ≤16). Among 93 subjects studied, OM was the most frequent disorder (n = 16; 17.2%), followed by orthostatic tremor (13.9%) and low frequency tremors during orthostatism (12.9%). All patients with OM complained about unsteadiness during orthostatism and/or during gait. Leg jerking was only observed by visual inspection during orthostatism in four subjects and two also presented falls",0.2917645573616028
Is the cell death in mesial temporal sclerosis apoptotic?,yes,maybe,Mesial temporal sclerosis (MTS) is characterized by neuronal loss in the hippocampus. Studies on experimental models and patients with intractable epilepsy suggest that apoptosis may be involved in neuronal death induced by recurrent seizures,1.0,". We searched evidence for apoptotic cell death in temporal lobes resected from drug-resistant epilepsy patients with MTS by using the terminal deoxynucleotidyl transferase (TdT) and digoxigenin-11-dUTP (TUNEL) method and immunohistochemistry for Bcl-2, Bax, and caspase-cleaved actin fragment, fractin. The temporal lobe specimens were obtained from 15 patients (six women and nine men; mean age, 29 +/",0.7333202958106995,"The temporal pattern of the biologic mechanism linking red blood cell (RBC) storage duration with clinical outcomes is yet unknown. This study investigates how such a temporal pattern can affect the power of randomized controlled trials (RCT) to detect a relevant clinical outcome mediated by the transfusion of stored RBCs. This study was a computer simulation of four RCTs, each using a specific categorization of the RBC storage time",0.29170849919319153
Contrast-enhanced MR imaging of hand and finger joints in patients with early rheumatoid arthritis: do we really need a full dose of gadobenate dimeglumine for assessing synovial enhancement at 3 T?,yes,no,"To investigate the diagnostic value of a half dose compared with a full dose of gadobenate dimeglumine in the assessment of synovitis or tenosynovitis in the wrist and finger joints in patients with early rheumatoid arthritis (RA) and a disease activity score greater than 3.2. With institutional review board approval and informed consent, 57 patients with early RA underwent 3-T magnetic resonance (MR) imaging with two different doses of contrast media",1.0,"- and full-dose images were compared by two observers using the Wilcoxon test. Interrater agreement was assessed by using κ statistics. A significant difference in SI was found between half-dose and full-dose gadobenate dimeglumine-enhanced synovial tissue (mean: 914.35 ± 251.1 vs 1022 ± 244.5, P<.001)",0.5389969348907471,". Because the SI showed high correlation between the ratio at half dose and full dose (r = 0.875), the formula, ratio of synovial enhancement to saline syringe at full dose = 0.337 + 1.070 × ratio of synovial enhancement to saline syringe at half dose, can be used to convert the normalized value of half dose to full dose",0.3900141417980194
Does laparoscopic cholecystectomy influence peri-sinusoidal cell activity?,no,yes,"To investigate the influence of laparoscopic procedures on perisinusoidal cell function. In 31 patients who underwent laparoscopic cholecystectomy for symptomatic cholelithiasis, the serum levels of beta-N-acetyl hexosaminidase (beta-NAH) and hyaluronic acid (HA) were measured. Six female patients, who underwent other laparoscopic procedures, not involving the hepatobiliary system, served as controls",1.0,"The aim of our study was to determine the effect of sex on the outcome of laparoscopic cholecystectomy in terms of operative time, conversion to open cholecystectomy, postoperative complications and mean hospital stay. In this retrospective observational study, we analyzed the medical records of 2061 patients who underwent laparoscopic cholecystectomy in the surgical department of Khyber Teaching Hospital (Peshawar, Pakistan) between March 2008 and January 2010",0.5865364074707031,"We tested the hypothesis that the treatment of patients with acute cholecystitis (AC) would be improved under the care of laparoscopic specialists. The records of patients undergoing cholecystectomy for AC from 1 January 1996 to 31 December 1998 were reviewed retrospectively. Of 170 patients, 48 were cared for by three laparoscopic specialists (LS group), whereas 122 were treated by nine general surgeons who perform only laparoscopic cholecystectomy (LC) (GS group)",0.5617057085037231
Does case-mix based reimbursement stimulate the development of process-oriented care delivery?,yes,yes,". This study aims to explore whether case-mix based reimbursement stimulates development of care coordination by the use of care programmes, and a process-oriented way of working. Data for this study were gathered during the winter of 2007/2008 in a survey involving all Dutch hospitals. Descriptive and structural equation modelling (SEM) analyses were conducted",1.0,". SEM reveals that adoption of the case-mix reimbursement within hospitals' budgeting processes stimulates hospitals to establish care programmes by the use of process-oriented performance measures. However, the implementation of care programmes is not (yet) accompanied by a change in focus from function (the delivery of independent care activities) to process (the delivery of care activities as being connected to a chain of interdependent care activities).",0.9740148186683655,"Reimbursement based on the total care of a patient during an acute episode of illness is believed to stimulate management and clinicians to reduce quality problems like waiting times and poor coordination of care delivery. Although many studies already show that this kind of case-mix based reimbursement leads to more efficiency, it remains unclear whether care coordination improved as well",0.93742436170578
Risky sexual behavior among college students With ADHD: is the mother-child relationship protective?,yes,yes,This study examined the extent to which ADHD was associated with risky sexual behaviors (RSBs) in a sample of 92 undergraduates with (n = 44) and without (n = 48) ADHD. Mother-child relationship quality was examined as a potential moderator. We conducted comprehensive assessments for ADHD and comorbid conditions and collected measures of RSB and mother-child relationship quality. Female students with ADHD were least likely to use condoms than males overall and females without ADHD,1.0,". An interaction between ADHD and mother-child relationship quality accounted for significant variance in the number of past-year sexual partners, such that a high-quality relationship was protective only for students with ADHD. No other significant associations were found between ADHD and RSB.",0.9901283383369446,". Students who reported no substance use were least likely to report having had sexual intercourse, having had four or more sex partners, and not having used a condom at last sexual intercourse. Adjusted for age, sex, and race/ethnicity, odds ratios for each of these sexual risk behaviors were greatest among students who had used marijuana, cocaine, or other illicit drugs",0.29110583662986755
Rotator cuff tear--an occupational disease?,yes,yes,"In literature there are only few data which describe the influence of occupation on the development of rotator cuff disease. In a retrospective study, 760 open rotator cuff repairs were analysed and related to the profession and occupational load. Exclusion criteria were traumatic tears and sports injuries. All male persons were statistically analysed and the data compared with occupational patterns of the region, obtained from the Federal Statistical State Office",1.0,. Rotator cuff repairs were performed in 472 males who had no evidence for a traumatic origin. After statistical analysis (p<0.001) we found significantly more patients working in agriculture and forestry (6.38% versus 1.07% in Bavaria) and in the building industry (35.11% versus 13.40% in Bavaria).,0.4756881594657898,". According to occupational title, glassblowers, foundry workers, and unspecified workers were regarded as potentially exposed to arsenic. Persons with a diagnosis of diabetes mellitus either as an underlying or contributing cause of death were considered cases. Referents were decedents without any indication of cancer, cardiovascular disease, or diabetes",0.24493436515331268
