question,Answer,Ground_truth,Context1,similarity_score1,Context2,similarity_score2,Context3,similarity_score3
Is there a discrepancy between patient and physician quality of life assessment?,no,yes,Quality of Life (QoL) assessment remains integral in the investigation of women with lower urinary tract dysfunction. Previous work suggests that physicians tend to underestimate patients' symptoms and the bother that they cause. The aim of this study was to assess the relationship between physician and patient assessed QoL using the Kings Health Questionnaire (KHQ). Patients complaining of troublesome lower urinary tract symptoms (LUTS) were recruited from a tertiary referral urodynamic clinic,0.75,". None of six dimensions and total score of quality of life displayed significant difference between women with normal delivery and cesaerean section. It was found that postnatal home visit related to good postnatal quality of life and lower husband education level, male gender of infant were associated with poor quality of life.",0.5372883081436157,". Prior to their clinic appointment they were sent a KHQ, which was completed before attending. After taking a detailed urogynecological history, a second KHQ was filled in by the physician, blinded to the patient responses, on the basis of their impression of the symptoms elicited during the interview. These data were analyzed by an independent statistician. Concordance between patient and physician assessment for individual questions was assessed using weighted kappa analysis",0.5046037435531616
Impact of MPH programs: contributing to health system strengthening in low- and middle-income countries?,yes,yes,"- and middle-income countries. Measuring educational impact has been notoriously difficult; therefore, innovative methods for measuring the outcome and impact of MPH programs were sought. Impact was conceptualized as ""impact on workplace"" and ""impact on society,"" which entailed studying how these competencies were enacted and to what effect within the context of the graduates' workplaces, as well as on societal health",0.75,"It is uncertain whether the inverse equity hypothesis-the idea that new health interventions are initially primarily accessed by the rich, but that inequalities narrow with diffusion to the poor-holds true for cancer screening in low and middle income countries (LMICs).This study examines the relationship between overall coverage and economic inequalities in coverage of cancer screening in four middle-income countries",0.5134168267250061,"The ""health workforce"" crisis has led to an increased interest in health professional education, including MPH programs. Recently, it was questioned whether training of mid- to higher level cadres in public health prepared graduates with competencies to strengthen health systems in low",0.4145885705947876
Is diffusion-weighted imaging a significant indicator of the development of vascularization in hypovascular hepatocellular lesions?,no,no,"The objective was to evaluate the efficacy of diffusion-weighted imaging (DWI) in predicting the development of vascularization in hypovascular hepatocellular lesions (HHLs). Forty-two HHLs that were diagnosed by computed tomographic (CT) arteriography were evaluated retrospectively. The lesion on DWI was classified as isointense, hypointense, or hyperintense. Follow-up studies that included intravenous dynamic CT or magnetic resonance imaging were performed",0.75,". The 730-day cumulative developments of vascularization in hypointense, isointense, and hyperintense lesions were 17%, 30%, and 40%, respectively. The differences among these developments were not statistically significant.",0.4874122440814972,". In dense breasts, chemical shift subtraction and dynamic contrast subtraction images were valuable for both the demonstration and differentiation of benign and malignant lesions. Additional to these sequences, T2-weighted images was also valuable for benign lesions (P<.05).",0.2523827850818634
Are failures of anterior cruciate ligament reconstruction associated with steep posterior tibial slopes?,no,yes,"Recently, increasing number of literature has identified the posterior tibial slope (PTS) as one of the risk factors of primary anterior cruciate ligament (ACL) injury. However, few studies concerning the association between failure of ACL reconstruction (ACLR) and PTS have been published. The objective of this study was to explore the association between the failure of ACLR and PTS at a minimum of two years follow-up",0.75,The purpose of this study was to evaluate the association between the postoperative outcomes of anterior cruciate ligament (ACL) reconstruction and the anterior laxity of the uninjured knee. We retrospectively reviewed 163 patients who had undergone unilateral ACL reconstruction from January 2002 to August 2009,0.6808881759643555,". In 12 bruises, the injury site was the lateral compartment in 58.3% of cases, the knee cap in 25% and the medial compartment in 16.7%; meniscal damage was associated in 25% of cases and ligament damage in 8.3%. In 6 stress injuries, the injury site was localized in the medial tibial condyle in 80% of cases, while meniscal and ligament tears were absent.",0.4782281517982483
Does evidence-based practice improve patient outcomes?,no,yes,"Evidence-based practice (EBP) is widely promoted, but does EBP produce better patient outcomes? We report a natural experiment when part of the internal medicine service in a hospital was reorganized in 2003 to form an EBP unit, the rest of the service remaining unchanged. The units attended similar patients until 2012 permitting comparisons of outcomes and activity",0.75,"Medical oncology is embracing information technology to standardize care and improve patient outcomes, with a range of Web-based systems used internationally. The authors' aim was to determine the factors affecting the uptake and use of a Web-based protocol system for medical oncology in the Australian setting. The authors conducted 50 interviews and observed medical oncology physicians, nurses, and pharmacists in their treatment setting at 6 hospitals in different geographic locations",0.34696242213249207,The gap between evidence-based treatments and routine care has been well established. Findings from the Sequenced Treatments Alternatives to Relieve Depression (STAR*D) emphasized the importance of measurement-based care for the treatment of depression as a key ingredient for achieving response and remission; yet measurement-based care approaches are not commonly used in clinical practice,0.32496780157089233
Multidisciplinary decisions in breast cancer: does the patient receive what the team has recommended?,no,yes,"A multidisciplinary team (MDT) approach to breast cancer management is the gold standard. The aim is to evaluate MDT decision making in a modern breast unit. All referrals to the breast MDT where breast cancer was diagnosed from 1 July 2009 to 30 June 2011 were included. Multidisciplinary team decisions were compared with subsequent patient management and classified as concordant or discordant. Over the study period, there were 3230 MDT decisions relating to 705 patients",0.75,"The aim of this study was to determine whether bone scans (BS) can be avoided if pelvis was included in CT thorax and abdomen to detect bony metastases from breast cancer. Results of 77 pairs of CT (thorax, abdomen, and pelvis) and BS in newly diagnosed patients with metastatic breast cancer (MBC) were compared prospectively for 12 months. Both scans were blindly assessed by experienced radiologists and discussed at multidisciplinary team meetings regarding the diagnosis of bone metastases",0.3449476659297943,"In an attempt to improve the care they provide for their patients with breast cancer, the authors' institution developed a multidisciplinary breast cancer clinic (MDBCC) to offer ""one-stop shopping"" consultation and support for newly diagnosed breast cancer patients. One hundred sixty-two patients, the control group for this study, were evaluated at Henry Ford Hospital during the year prior to the opening of the MDBCC",0.2729085683822632
Does quilting suture prevent seroma in abdominoplasty?,yes,yes,Seroma is the most frequent complication in abdominoplasty. Some patients are more prone to develop this complication. Ultrasound is a well-known method with which to diagnose seroma in the abdominal wall. The purpose of this study was to verify the efficacy of the use of quilting suture to prevent seroma. Twenty-one female patients who presented with abdominal deformity type III/A according to the authors' classification of abdominal skin and myoaponeurotic deformity had undergone abdominoplasty,0.75,. Only two patients underwent aspiration because ultrasound showed greater than 20 cc collected above the fascial layer. These patients did not present with recurrence of seroma after aspiration.,0.3558444678783417,". posterior 56 min vs. both 59 min, p<0.0001). Patients with posterior suture had a longer LOS (84 % 1 day vs. anterior 74 % 1 day vs. both 74 % 1 day, p<0.0001). There was no difference in 30-day readmission, band-related reoperation, and postoperative BMI/%EWL.",0.21709366142749786
Does feeding tube insertion and its timing improve survival?,no,no,". In residents who were tube-fed, the timing of PEG tube insertion relative to the onset of eating problems was not associated with survival after feeding tube insertion (AHR = 1.01, 95% CI = 0.86-1.20, persons with a PEG tube inserted within 1 month of developing an eating problem versus later (4 months) insertion).",1.0,To examine survival with and without a percutaneous endoscopic gastrostomy (PEG) feeding tube using rigorous methods to account for selection bias and to examine whether the timing of feeding tube insertion affected survival. Prospective cohort study. All U.S. nursing homes (NHs). Thirty-six thousand four hundred ninety-two NH residents with advanced cognitive impairment from dementia and new problems eating studied between 1999 and 2007,0.6653063297271729,". Survival after development of the need for eating assistance and feeding tube insertion. Of the 36,492 NH residents (88.4% white, mean age 84.9, 87.4% with one feeding tube risk factor), 1,957 (5.4%) had a feeding tube inserted within 1 year of developing eating problems. After multivariate analysis correcting for selection bias with propensity score weights, no difference was found in survival between the two groups (adjusted hazard ratio (AHR) = 1.03, 95% confidence interval (CI) = 0.94-1.13)",0.5289607644081116
Does prostate morphology affect outcomes after holmium laser enucleation?,no,yes,"To determine whether prostate morphology or technique used has any effect on postoperative outcomes after holmium laser enucleation of the prostate. A retrospective review of prospectively collected data was completed for all patients undergoing a holmium laser enucleation of the prostate at our institution. Prostate morphology was classified as either ""bilobar"" or ""trilobar"" according to the cystoscopic appearance. The baseline characteristics, complications, and postoperative outcomes were collected",0.75,". A subset analysis of the trilobar prostates revealed that performing a 2-lobe technique achieved shorter operative and enucleation times, although the difference was not significant.",0.31949636340141296,. Longitudinal weight changes also had no significant association with prostate specific antigen.,0.2064933329820633
Do acute changes in heart rate by isoproterenol affect aortic stiffness in patients with hypertension?,no,no,"Increased aortic stiffness is a independent risk factor of cardiovascular disease in patients with hypertension. Acute changes of the heart rate (HR) have been reported not to affect the aortic stiffness in pacing. However, it is unknown whether acute changes in HR caused by sympathomimetics can affect the aortic stiffness in patients with hypertension. We investigated the effect of acute changes in HR produced by isoproterenol on the aortic stiffness in 17 hypertensive patientss (mean age: 59 +/",0.75,". No change in heart rate, cardiac index, mean pulmonary arterial pressure, stroke volume, end-diastolic and end-systolic cross-sectional areas, fractional area change and left ventricular circumferential fiber shortening was noted when desflurane was added to restore blood pressure.",0.2806852161884308,". 05 considered significant). The results showed that systolic blood pressure at 15, 20, 30 minutes and CVP at 15, 25, 30 minutes after positioning in the study group was maintained significantly compared to the control group and there were no significant changes in diastolic blood pressure and heart rate. There were no other complications during the sitting period.",0.23412343859672546
"""Occult"" posttraumatic lesions of the knee: can magnetic resonance substitute for diagnostic arthroscopy?",no,yes,"We investigated the actual role of MRI versus arthroscopy in the detection and characterization of occult bone and/or cartilage injuries in patients with previous musculoskeletal trauma of the knee, pain and severe functional impairment. Occult post-traumatic osteochondral injuries of the knee are trauma-related bone and/or cartilage damage missed at plain radiography. We retrospectively selected 70 patients (men:women = 7:3; age range: 35 +/",0.75,"The identification of the most suspect enhancing part of a lesion is regarded as a major diagnostic criterion in dynamic magnetic resonance mammography. Computer-aided diagnosis (CAD) software allows the semi-automatic analysis of the kinetic characteristics of complete enhancing lesions, providing additional information about lesion vasculature. The diagnostic value of this information has not yet been quantified",0.658305287361145,Patients with an enlarged prostate and suspicion of prostate cancer pose a diagnostic dilemma. The prostate cancer detection rate of systematic 12-core transrectal ultrasound guided biopsy is between 30% and 40%. For prostates greater than 40 cc this decreases to 30% or less. Magnetic resonance-ultrasound fusion biopsy has shown superior prostate cancer detection rates. We defined the detection rate of magnetic resonance-ultrasound fusion biopsy in men with an enlarged prostate gland,0.4932165741920471
Could ESC (Electronic Stability Control) change the way we drive?,yes,yes,"ESC (Electronic Stability Control) is a crash avoidance technology that reduces the likelihood of collisions involving loss of control. Although past and emerging research indicates that ESC is effective in reducing collision rates and saving lives, and its inclusion in all vehicle platforms is encouraged, drivers may demonstrate behavioral adaptation or an overreliance on ESC that could offset or reduce its overall effectiveness",0.75,". 8%), 23 percent had never heard of it. Ninety percent of drivers who knew that their vehicle was equipped with ESC believed that ESC had made it safer to drive and reported being confident that ESC would work in an emergency. Twenty-three percent of ESC owners who knew their vehicle had ESC reported noticing long-lasting changes in their driving behavior since they began driving the vehicle.",0.6807374358177185,. The main objective of the present study was to determine whether behavioral adaptation to ESC is likely to occur upon the widespread introduction of ESC into the Canadian vehicle fleet. Secondary objectives were to confirm the results of a previous ESC public survey and to generate a baseline measure for the future assessment of planned and ongoing ESC promotional activities in Canada. Two separate telephone surveys evaluated drivers' perceptions and awareness of ESC,0.2070801705121994
The insertion allele of the ACE gene I/D polymorphism. A candidate gene for insulin resistance?,yes,no,"The insertion/deletion (ID) polymorphism of the angiotensin-converting enzyme (ACE) gene has been associated with increased coronary heart disease (CHD), although the mechanism of this association is not apparent. We tested the hypothesis that the deletion allele of the ACE gene is associated with insulin resistance. We related ACE genotype to components of the insulin-resistance syndrome in 103 non-insulin-dependent diabetic (NIDDM) and 533 nondiabetic white subjects",0.75,". Similarly, the risk for CKD among hypertensive patients was also associated with D allele of ACE gene (OR = 1.25, 95% CI = 0.86-1.79).",0.6599252223968506,". There were no differences in prevalence of CHD or levels of blood pressure, serum lipids, or plasminogen activator inhibitor-1 (PAI-1) activity between the three ACE genotypes. In nondiabetic subjects there were no differences in insulin sensitivity, levels of insulin-like molecules, blood pressure, PAI-1, serum lipids, or CHD prevalence between the three ACE genotypes.",0.4019605815410614
Do ventricular arrhythmias in athletes subside over time?,yes,yes,"Sudden death in athletes can occur during sport activities and is presumably related to ventricular arrhythmias. To investigate the long-term follow-up ofathletes with ventricular arrhythmias during an exercise test. From a database of 56,462 athletes we identified 192 athletes (35 years old who had ventricular arrhythmias during an exercise test",0.75,. Ninety athletes had>or =3 ventricular premature beats (VPB) (group A) and 102 athletes had ventricular couplets or non-sustained ventricular tachycardia during an exercise test (group B). A control group of 92 athletesfrom without ventricular arrhythmias was randomly seleclted from the database (group C). Of the 192 athletes 39 returnied for a repeat exercise test after a mean follow-up period of 70 +/,0.6176002621650696,. Most of theathletes who had VPB and/orventricular couplets and/or NSVT during their initial exercise test had far fewer ventricular arrhythmias in the follow-up exercise test (P = 0.001).,0.5581379532814026
Does ethnicity affect where people with cancer die?,no,yes,". Malay ethnicity had delayed TPT compared to the Chinese; Hazard Ratio (HR) 1.9 (Confidence Interval (CI) 1.237, 2.987). Delayed TPT did not affect overall survival on univariate and multivariate analyses.",0.9230096340179443,"One of the sites most frequently invaded by gastric cancer is the mesocolon; however, the UICC does not mention this anatomical site as an adjacent structure involved in gastric cancer. The purpose of this study was to characterize and classify mesocolon invasion from gastric cancer. We examined 806 patients who underwent surgery for advanced gastric carcinoma from 1992 to 2007 at the Department of Surgery, Gangnam Severance Hospital, Korea",0.4617390036582947,"Treatment delays in breast cancer are generally thought to affect prognosis but the impact on survival remains unclear. Indicators for breast cancer care include time to primary treatment. The purpose of this study was to evaluate whether time to primary treatment (TPT) in breast cancer impacts survival. A total of 648 breast cancer patients treated in the University Malaya Medical Center (UMMC), Malaysia between 2004 and 2005 were included in the study",0.43644019961357117
Are patients with serious mental illness more likely to be admitted to nursing homes with more deficiencies in care?,yes,yes,"Patients diagnosed with serious mental illness (SMI) who qualify for nursing home placement tend to require high levels of both psychiatric and nursing care. However, it is unknown whether they are equally likely to be admitted to nursing homes with adequate quality of care compared with other patients. We analyzed a national cohort of more than 1.3 million new nursing home admissions in 2007 using the minimum data set",0.75,". 7.2, P<0.001); and patients with bipolar disorder (n=19,741) were more likely to enter facilities with more problematic care too (12.5 vs. 11.2, P<0.001 for total deficiencies; and 8.2 vs. 7.2, P<0.001 for healthcare-related deficiencies). After sequentially controlling for the within-county choice of facilities, patient characteristics, and facility covariates, the association of SMI with admitting to higher-deficiency nursing homes persisted.",0.7234022617340088,". The total and healthcare-related deficiency citations for each facility were obtained from the Online Survey, Certification, and Reporting file. Bivariate and multivariate regression analyses determined the association of schizophrenia or bipolar disorder with admissions to facilities with higher deficiencies. Compared with other patients, patients with schizophrenia (n=23,767) tended to enter nursing homes with more total (13.3 vs. 11.2, P<0.001) and healthcare-related deficiencies (8.6 vs",0.33098122477531433
Does an additional antirotation U-Blade (RC) lag screw improve treatment of AO/OTA 31 A1-3 fractures with gamma 3 nail?,yes,no,". The purpose of this study was to evaluate whether the use of the U-Blade (RC) lag screw is associated with reduced cut-out in patients with OTA/AO 31A1-3 fractures.MATERIAL & Between 2009 and 2014, 751 patients with OTA/AO 31A1-3 fractures were treated with a Gamma3®nail at our institution. Out of this sample 199 patients were treated with U-blade (RC) lag screws",0.75,Poor bone quality and unstable fractures increase the cut-out rate in implants with gliding lag screws. The U-Blade (RC) lag screw for the Gamma3®nail was introduced to provide monoaxial rotational stability of the femoral head and neck fragment,0.4959941804409027,". University Level I trauma center. All patients over the age of fifty-five years presenting with fractures of the trochanteric region caused by a low-energy injury, classified as AO/OTA Type 31-A1 and A2. Treatment with a sliding compression hip screw (Dynamic Hip Screw; Synthes-Stratec, Oberdorf, Switzerland) or an intramedullary nail (Proximal Femoral Nail; Synthes-Stratec, Oberdorf, Switzerland)",0.4665982723236084
The Omega-3 Index: a new risk factor for death from coronary heart disease?,yes,yes,". We propose that the RBC EPA + DHA (hereafter called the Omega-3 Index) be considered a new risk factor for death from CHD. We conducted clinical and laboratory experiments to generate data necessary for the validation of the Omega-3 Index as a CHD risk predictor. The relationship between this putative marker and risk for CHD death, especially sudden cardiac death (SCD), was then evaluated in several published primary and secondary prevention studies",0.75,". The Omega-3 Index was inversely associated with risk for CHD mortality. An Omega-3 Index of>or = 8% was associated with the greatest cardioprotection, whereas an index of<or = 4% was associated with the least.",0.6763579249382019,"Low intakes or blood levels of eicosapentaenoic and docosahexaenoic acids (EPA + DHA) are independently associated with increased risk of death from coronary heart disease (CHD). In randomized secondary prevention trials, fish or fish oil have been demonstrated to reduce total and CHD mortality at intakes of about 1 g/day. Red blood cell (RBC) fatty acid (FA) composition reflects long-term intake of EPA + DHA",0.31528541445732117
May mean platelet volume levels be a predictor in the diagnosis of pelvic inflammatory disease?,yes,yes,"Our aim in this study was to investigate whether mean platelet volume (MPV) value could be used as an early marker to predict pelvic inflammatory disease (PID). Overall, 44 patients with PID and 44 healthy women were included in the study. The control group consisted of 44 women who applied to the clinic for a routine gynaecological check-up, without chronic disease or a history of medication use",0.75,"Sulfasalazine is a widely used anti-inflammatory agent in the treatment of inflammatory bowel disease and several rheumatological disorders. Although as many as 20% of treated patients may experience reversible, dose-dependent side effects, less frequent but potentially severe, systemic reactions have also been reported",0.3265724182128906,". 31.6 %, P<0.001). The 5-year survival of patients either with platelet count ≤ 205 or>205 were similar (68.6 vs. 58.8 %, P = 0.085) when the nodes were negative. However, the 5-year survival of patients with platelet count ≤ 205 was better than that of patients with a platelet count>205 when the nodes were involved (32.0 vs. 12.7 %, P = 0.004). Multivariate analysis showed that platelet count (P = 0.013), T grade (P = 0.017), and N staging (P<0.001) were independent prognostic factors.",0.31804412603378296
Do cytokine concentrations in pancreatic juice predict the presence of pancreatic diseases?,yes,yes,". Multivariate analysis revealed that only interleukin-8 was able to discriminate between normal pancreas and chronic pancreatitis (P = .011), pancreatic cancer (P = .044), and the presence of pancreatic diseases (P = .007). Individual cytokine concentrations were not significantly different in chronic pancreatitis compared with pancreatic cancer.",0.8626737594604492,"Cytokine concentration in pancreatic juice of patients with pancreatic disease is unknown. Secretin stimulation allows endoscopic collection of pancreatic juice secreted into the duodenum. We aimed to evaluate the cytokine concentrations in pancreatic juice of patients with abdominal pain to discriminate presence from absence of pancreatic disease. From January 2003-December 2004, consecutive patients with abdominal pain compatible with pancreatic origin were enrolled. Patients underwent upper endoscopy",0.75,". Patients underwent upper endoscopy. Intravenous secretin (0.2 mug/kg) was given immediately before scope intubation. Pancreatic juice collected from the duodenum was immediately snap-frozen in liquid nitrogen until assays were performed. Pancreatic juice levels of interleukin-8, interleukin-6, intercellular adhesion molecule 1, and transforming growth factor-beta 1 were measured by modified enzyme-linked immunosorbent assays",0.3602443337440491
Does the sex of acute stroke patients influence the effectiveness of rt-PA?,no,no,Women have been reported to show more frequent recanalization and better recovery after intravenous (IV) recombinant tissue plasminogen activator (rt-PA) treatment for acute stroke compared with men. To investigate this we studied a series of stroke patients receiving IV rt-PA and undergoing acute transcranial doppler (TCD) examination. Acute stroke patients received IV rt-PA and had acute TCD examination within 4 hours of symptom onset at 4 major stroke centers,0.75,"Women are more likely to have a worse outcome after an acute stroke than men. Some studies have suggested that women also benefit less from intravenous thrombolysis after an acute ischemic stroke, but others found no sex differences in safety and efficacy. We aimed to evaluate differences in 3-month outcome between sexes in intravenous tissue-type plasminogen activator-treated patients registered in the Safe Implementation of Treatments in Stroke-International Stroke Thrombolysis Register",0.29761677980422974,". 369 patients had TCD examinations before or during IV rt-PA treatment. The 199 (53.9%) men and 170 (46.1%) women had mean ages of 67 ± 13 and 70 ± 14 years, respectively. The sexes did not differ significantly in baseline stroke severity, time to TCD examination, or time to thrombolysis. Of the men, 68 (34.2%) had complete recanalization, 58 (29.1%) had partial recanalization, and 73 (36.6%) had no recanalization",0.2844318747520447
Are head and neck specific quality of life measures necessary?,yes,yes,"The purpose of this study was to determine whether head and neck-specific health status domains are distinct from those assessed by general measures of quality-of-life (QOL). Cross-sectional study of 55 head and neck cancer patients in tertiary academic center was made. Three head and neck-specific measures,-including the Head&Neck Survey (H&NS); a brief, multi-item test which generates domain scores; and a general health measure,-were administered",0.75,". The H&NS was highly reliable and more strongly correlated to the specific measures than to the general measure. Eating/swallowing (ES) and speech/communication (SC) were not well correlated with general health domains. Head and neck pain was highly correlated to general bodily pain (0.88, p<.0001). Despite correlations to some general health domains, appearance (AP) was not fully reflected by any other domain.",0.5654577016830444,". SU goal knowledge was associated with self-reported global health status, but not with self-reported health-related quality of life or gout-specific health status.",0.3617442548274994
Diabetes mellitus among Swedish art glass workers--an effect of arsenic exposure?,no,no,"The purpose of this study was to search for evidence of an association between occupational arsenic exposure and diabetes mellitus, as implied by the relation of this disease to arsenic in drinking water in a recent study from Taiwan. A case-referent analysis on death records of 5498 individuals in the art glass producing part of southeastern Sweden was performed. Out of all the enrolled subjects, 888 were glass workers",0.75,". Unspecified glass workers, who probably included persons with high exposure, carried the higher risk (MH-OR 1.8, 95% CI 1.1-2.8).",0.6093508005142212,". According to occupational title, glassblowers, foundry workers, and unspecified workers were regarded as potentially exposed to arsenic. Persons with a diagnosis of diabetes mellitus either as an underlying or contributing cause of death were considered cases. Referents were decedents without any indication of cancer, cardiovascular disease, or diabetes",0.4685264825820923
Does SYNTAX score predict in-hospital outcomes in patients with ST elevation myocardial infarction undergoing primary percutaneous coronary intervention?,no,yes,SYNTAX score (SxS) has been demonstrated to predict long-term outcomes in stable patients with coronary artery disease. But its prognostic value for patients with acute coronary syndrome remains unknown.AIM: To evaluate whether SxS could predict in-hospital outcomes for patients admitted with ST elevation myocardial infarction (STEMI) who undergo primary percutaneous coronary intervention (pPCI). The study included 538 patients with STEMI who underwent pPCI between January 2010 and December 2012,0.75,It is unclear whether intravenous glycoprotein IIb/IIIa inhibitors or ischemic time might modify any clinical benefits observed with aspiration thrombectomy before primary percutaneous coronary intervention (PCI) in patients with ST-segment-elevation myocardial infarction. Electronic databases were searched for trials that randomized ST-segment-elevation myocardial infarction patients to aspiration thrombectomy before PCI versus conventional PCI,0.5607320070266724,". Aspiration thrombectomy was associated with a nonsignificant increase in the risk of stroke 0.6% versus 0.4% (RR, 1.45; 95% CI, 0.96-2.21; P=0.08). Meta-regression analysis did not identify a difference for the log RR of mortality, reinfarction, and the combined outcome of mortality or reinfarction with intravenous glycoprotein IIb/IIIa inhibitors (P=0.17, 0.70, and 0.50, respectively) or with ischemic time (P=0.29, 0.66, and 0.58, respectively).",0.25
Is micro-computed tomography reliable to determine the microstructure of the maxillary alveolar bone?,yes,yes,To analyze the reliability of micro-computed tomography (micro-CT) to assess bone density and the microstructure of the maxillary bones at the alveolar process in human clinics by direct comparison with conventional stereologic-based histomorphometry. Analysis of osseous microstructural variables including bone volumetric density (BV/TV) of 39 biopsies from the maxillary alveolar bone was performed by micro-CT,0.75,". There were 61 female and 39 male patients and 60 Class I and 40 Class II molar relationships. The inter-radicular space ranged from 2.46 to 3.31 mm, and alveolar bone thickness ranged from 8.01 to 13.77 mm. The thickness tended to decrease with the increase in insertion angle from 45° to 90°. No significant differences between the genders or types of malocclusion were found.",0.28462207317352295,". Specimens were micro-computed tomography imaged to evaluate trabecular thickness, trabecular number, trabecular separation, bone volume density (BV/TV), BMD, and cortical thickness. Miniscrews 1.4 mm in diameter and 6 mm long were inserted into the bone blocks, and primary stability was evaluated by insertion torque (IT), mini-implant mobility (PTV), and pull-out strength (PS)",0.27946776151657104
Does use of hydrophilic guidewires significantly improve technical success rates of peripheral PTA?,yes,maybe,"To determine whether the use of hydrophilic guidewires has increased the technical success rate of peripheral percutaneous transluminal angioplasty (PTA).MATERIAL/ We performed 125 procedures and analyzed the technical success rates of PTA using the conventional guidewire first and then if needed, the hydrophilic guidewire for iliac and SFA stenoses or occlusions. Angioplasty was performed on 25 stenosed, 25 occluded iliac arteries and 25 stenosed, 50 occluded femoral arteries",0.75,"- 84% (21/25) and 100%; in occlusions in the first group: lesions<10 cm -64% (16/25) and 96%, in the second group: lesions>10 cm -48% (12/25) and 88%. In the iliac group, there was no significant difference in the success of iliac stenosis PTA. However, there were significant changes in the success rates of PTA performed for SFA stenosis and iliac and SFA occlusions.",0.47311997413635254,". The result was defined as technical success when the lesion was crossed by a guidewire and balloon, then it was dilated with restoration of vessel lumen and less than 30% residual stenosis and the rise in ABI values was at least 0.15 after 24 hours. The technical success rate after PTA of stenosed iliac arteries was achieved in 96% (24/25) using conventional wires and 100% using hydrophilic guidewire; in iliac occlusions, the rates were 60% (15/25) and 96%, respectively; in femoral stenosis",0.3744578957557678
Does frozen section alter surgical management of multinodular thyroid disease?,yes,no,"Frozen section (FS) evaluation during thyroid surgery is often used to guide intraoperative management. We sought to determine the utility of FS in patients undergoing thyroidectomy for multinodular thyroid disease. From May 1994 through November 2004, 236 patients with multinodular goiter underwent thyroidectomy at our institution. Patient data were retrospectively analyzed to see if a frozen section was performed during the procedure and whether it changed the patient's outcome",0.75,". Importantly, in none of the 135 patients did FS alter the intraoperative management.",0.4640280604362488,". Among those in whom negative margins were achieved, patients with T1-T2 disease had a 40% local failure rate with surgical resection alone.",0.2807754874229431
Could chest wall rigidity be a factor in rapid death from illicit fentanyl abuse?,yes,yes,". The lack of any measurable norfentanyl in half of our cases suggests a very rapid death, consistent with acute chest rigidity. An alternate explanation could be a dose-related rapid onset of respiratory arrest. Deaths occurred with low levels of fentanyl in the therapeutic range (1-2 ng/ml) in apparent non-naïve opiate abusers. Acute chest wall rigidity is a well-recognized complication in the medical community but unknown within the drug abuse community",0.75,There has been a significant spike in fentanyl-related deaths from illicit fentanyl supplied via the heroin trade. Past fentanyl access was primarily oral or dermal via prescription fentanyl patch diversion. One factor potentially driving this increase in fatalities is the change in route of administration. Rapid intravenous (IV) fentanyl can produce chest wall rigidity. We evaluated post-mortem fentanyl and norfentanyl concentrations in a recent surge of lethal fentanyl intoxications,0.7239345908164978,. The average abuser of illicit opioids may be unaware of the increasing fentanyl content of their illicit opioid purchase.,0.525745153427124
Is severe pain immediately after spinal augmentation a predictor of long-term outcomes?,no,no,"- and long-term pain relief. A chart review was performed to categorize patients regarding pain severity and analgesic usage immediately after vertebroplasty (<4 h). ""Severe"" pain was defined as at least 8 of 10 with the 10-point VAS. Outcomes were pain severity and pain medication score and usage at 1 month and 1 year after vertebroplasty. Outcomes and clinical characteristics were compared between groups by using the Wilcoxon signed-rank test and the Fisher exact test",0.75,"Severe, immediate postprocedural pain and the need for analgesics after vertebroplasty can be a discouraging experience for patients and caregivers. The goal of this study was to investigate whether the presence of severe pain immediately after vertebroplasty predicts short",0.4722946882247925,". At 1 month postprocedure, VAS rest and activity pain scores were similar between the severe pain group and the nonsevere pain group (P = .16 and P = .25, respectively) and between the group receiving pain medication and the group not receiving pain medication (P = .25 and P = .67, respectively). This similarity continued for 1 year after the procedure. Analgesic usage was similar among all groups at 1 year postprocedure.",0.4229554235935211
Can computerised tomography replace bone scintigraphy in detecting bone metastases from breast cancer?,yes,yes,"The aim of this study was to determine whether bone scans (BS) can be avoided if pelvis was included in CT thorax and abdomen to detect bony metastases from breast cancer. Results of 77 pairs of CT (thorax, abdomen, and pelvis) and BS in newly diagnosed patients with metastatic breast cancer (MBC) were compared prospectively for 12 months. Both scans were blindly assessed by experienced radiologists and discussed at multidisciplinary team meetings regarding the diagnosis of bone metastases",0.75,". CT detected metastatic bone lesions in 43 (98%) of 44 patients with bone metastases. The remaining patient had a solitary, asymptomatic bony metastasis in shaft of femur. BS was positive in all patients with bone metastases. There were 11 cases of false positive findings on BS.",0.6887481212615967,". However, among the 74 patients (20%) who developed metastases, the survival rate at both 5 and 10 years was significantly reduced (p<0.0001). The overall survival rate for patients who developed bone metastases was 58% and 27% at 5 and 10 years, respectively, and patients with bone metastases to the pelvis fared worse compared with those with vertebral metastases",0.40068233013153076
